WELL ID,WELL NAME,LICENCE,CONTRACTOR BA ID,CONTRACTOR NAME,RIG NUMBER,ACTIVITY DATE,FIELD CENTRE,BA ID,LICENSEE,NEW PROJECTED TOTAL DEPTH,ACTIVITY TYPE,DATE,ATS,ConvDF,Lat,Long,WEEK,MONTH,YEAR
00/13-18-076-09W6/0,WHITECAP VALHALLA 13-18-76-9,498857,0FZ8,Precision Drilling Technology Services Group Inc.,540,05 Jan 2021 03:28:00 PM,Grande Prairie,A5BE,Whitecap Resources Inc.,,Drill To LD,2021-01-05,18076096,18076096,55.58505027,-119.3708633,1,1,2021.0
00/02-31-078-12W6/0,BIR 14-6 HZ PCOUPE 2-31-78-12,499066,0Z41,Ensign Drilling Inc.,137,04 Jan 2021 06:30:00 PM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Set Surface,2021-01-05,31078126,31078126,55.80311365,-119.836321,1,1,2021.0
00/05-18-082-04W5/0,SPL 4-7 HZ GOODLOW 5-18-82-4,499026,0Y52,Precision Drilling Corporation,294,05 Jan 2021 07:21:00 AM,St. Albert,A7GR,Spur Petroleum Ltd.,,Resumption,2021-01-05,18082045,18082045,56.10898856,-114.6008887,1,1,2021.0
AB/04-01-094-10W4/0,SYNCRUDE 007N01 4-1-94-10,497054,A1YG,Big Country Drilling Ltd.,10,05 Jan 2021 03:30:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-05,1094104,1094104,57.12632758,-111.4544984,1,1,2021.0
AA/08-01-094-10W4/0,SYNCRUDE 004N01 8-1-94-10,497053,A1YG,Big Country Drilling Ltd.,6,04 Jan 2021 11:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-05,1094104,1094104,57.12632758,-111.4544984,1,1,2021.0
00/14-20-025-17W4/0,NORTH 40 HZ WINTERH 14-20-25-17,498498,A1TW,Bonanza Drilling Inc.,7,14 Jan 2021 07:30:00 PM,Midnapore,A7E2,North 40 Resources Ltd.,,Drill To LD,2021-01-15,20025174,20025174,51.14694212,-112.330834,2,1,2021.0
02/15-23-034-03W4/0,RHE 102 PROVOST 15-23-34-3,498856,0GE9,Tempco Drilling Company Inc.,6,14 Jan 2021 01:00:00 PM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Drill To LD,2021-01-15,23034034,23034034,51.93266363,-110.3121627,2,1,2021.0
02/06-10-036-08W4/0,KARVE 102 HZ PROVOST 6-10-36-8,498865,0GE9,Tempco Drilling Company Inc.,8,15 Jan 2021 03:40:00 AM,Wainwright,A7BT,Karve Energy Inc.,,Resumption,2021-01-15,10036084,10036084,52.07753822,-111.0526263,2,1,2021.0
02/13-04-045-07W4/0,SURGE ENERGY HZ 102 WAINWR 13-4-45-7,498660,A77K,Star Valley Drilling Ltd.,102,14 Jan 2021 10:00:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Drill To LD,2021-01-15,4045074,4045074,52.85073968,-110.9473724,2,1,2021.0
00/15-22-048-12W5/0,BACCALIEU HZ BRAZR 15-22-48-12,498675,A0KC,Horizon Drilling Inc.,4,14 Jan 2021 06:30:00 PM,Drayton Valley,A73C,Baccalieu Energy Inc.,,Drill To LD,2021-01-15,22048125,22048125,53.15600424,-115.6594856,2,1,2021.0
00/14-30-056-24W5/0,PEYTO WILD RIV 14-30-56-24,497979,0Z41,Ensign Drilling Inc.,T401,15 Jan 2021 04:20:00 PM,Drayton Valley,0YA2,Peyto Exploration & Development Corp.,,Drill To LD,2021-01-15,30056245,30056245,53.86841954,-117.544389,2,1,2021.0
00/09-31-060-18W5/0,TANGLE CREEK KAYBOBS 9-31-60-18,498729,0Y52,Precision Drilling Corporation,391,15 Jan 2021 03:00:00 PM,St. Albert,A5WA,Tangle Creek Energy Ltd.,,Drill To LD,2021-01-15,31060185,31060185,54.23223989,-116.6765844,2,1,2021.0
05/08-29-063-06W4/0,CNRL 8C2 HZ GARTH 8-29-63-6,498724,0Y52,Precision Drilling Corporation,300,14 Jan 2021 06:30:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-15,29063064,29063064,54.47882848,-110.8628267,2,1,2021.0
02/10-14-063-22W4/0,CRESTWYND HZ MEANOOK 10-14-63-22,499159,0Y52,Precision Drilling Corporation,187,15 Jan 2021 12:57:00 PM,St. Albert,A7MT,Crestwynd Exploration Ltd.,,Drill To LD,2021-01-15,14063224,14063224,54.44900323,-113.2069345,2,1,2021.0
02/13-35-063-04W6/0,7GEN HZ 102 KAKWA 13-35-63-4,498582,A6PR,Nabors Drilling Canada Limited,17,15 Jan 2021 06:15:00 AM,Grande Prairie,A54C,Seven Generations Energy Ltd.,,Set Surface,2021-01-15,35063046,35063046,54.49428211,-118.4787021,2,1,2021.0
09/13-09-065-03W4/2,IMP G02-24ST COLD LK 13-9-65-3,222380,0Z41,Ensign Drilling Inc.,1201,15 Jan 2021 07:00:00 AM,Bonnyville,0007,Imperial Oil Resources Limited,,Resumption,2021-01-15,9065034,9065034,54.60970431,-110.3840054,2,1,2021.0
00/01-15-066-05W6/0,PARA HZ KARR 1-15-66-5,495190,A08C,Savanna Drilling Corp.,689,15 Jan 2021 04:34:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Set Surface,2021-01-15,15066056,15066056,54.71259132,-118.654949,2,1,2021.0
03/04-01-072-09W6/0,OVV HZ 103 WEMBLEY 4-1-72-9,498688,0Y52,Precision Drilling Corporation,534,14 Jan 2021 11:00:00 PM,Grande Prairie,0026,Ovintiv Canada ULC,,Drill To LD,2021-01-15,1072096,1072096,55.20698006,-119.2310002,2,1,2021.0
03/16-08-075-25W4/0,DELTASTREAM MARTENH 16-8-75-25,498830,A2CL,Komat Drilling Ltd.,3,14 Jan 2021 07:00:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Set Surface,2021-01-15,8075254,8075254,55.48263795,-113.8356459,2,1,2021.0
AF/15-19-076-05W4/0,CVE A15-19 A15 HARDY 15-19-76-5,498385,0Y52,Precision Drilling Corporation,254,14 Jan 2021 09:00:00 PM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-15,19076054,19076054,55.59899293,-110.7562545,2,1,2021.0
AB/12-20-076-05W4/0,CVE C3-29 A12 HARDY 12-20-76-5,498395,A57H,Predator Drilling Inc.,144,15 Jan 2021 10:30:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Drill To LD,2021-01-15,20076054,20076054,55.59899986,-110.7303732,2,1,2021.0
06/08-16-076-06W4/0,CVE G05P03 LEISMER 8-16-76-6,498977,0Z41,Ensign Drilling Inc.,141,15 Jan 2021 04:00:00 AM,Bonnyville,A5D4,Cenovus Energy Inc.,,Set Surface,2021-01-15,16076064,16076064,55.58456271,-110.8597761,2,1,2021.0
00/05-25-076-07W5/0,TAC 13-26 HZ NIPISI 5-25-76-7,499148,0Y52,Precision Drilling Corporation,185,14 Jan 2021 08:00:00 PM,St. Albert,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2021-01-15,25076075,25076075,55.61399787,-114.9328795,2,1,2021.0
AB/03-13-093-10W4/0,SYNCRUDE 095N01 3-13-93-10,497092,0Y80,Boart Longyear Canada,41,15 Jan 2021 10:30:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-15,13093104,13093104,57.0681388,-111.4545484,2,1,2021.0
AB/15-27-093-10W4/0,SYNCRUDE 038N01 15-27-93-10,497106,0Y80,Boart Longyear Canada,47,15 Jan 2021 11:30:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-15,27093104,27093104,57.09725542,-111.5082348,2,1,2021.0
02/03-15-095-06W4/0,SUNCOR P131P6 FIREBAG 3-15-95-6,497858,A6PR,Nabors Drilling Canada Limited,102,14 Jan 2021 10:00:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Drill To LD,2021-01-15,15095064,15095064,57.24275071,-110.8735294,2,1,2021.0
00/04-12-026-03W5/0,RIDGEBACK HZ LOCHEND 4-12-26-3,498645,0Y52,Precision Drilling Corporation,309,21 Jan 2021 11:37:00 PM,Midnapore,A7G2,Ridgeback Resources Inc.,,Drill To LD,2021-01-22,12026035,12026035,51.20493767,-114.2808211,3,1,2021.0
02/13-22-034-04W5/0,SITKA EXPL 102 HZ GARR 13-22-34-4,498743,A08C,Savanna Drilling Corp.,636,22 Jan 2021 04:00:00 AM,Red Deer,A63R,Sitka Exploration Ltd.,,Drill To LD,2021-01-22,22034045,22034045,51.93331592,-114.4742807,3,1,2021.0
00/03-29-036-03W4/0,SURGE ENERGY HZ PROVOST 3-29-36-3,499246,A8AF,Hertz & Paluck Energy Services Inc.,1,21 Jan 2021 02:00:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Set Surface,2021-01-22,29036034,29036034,52.12119844,-110.3860556,3,1,2021.0
02/16-23-045-09W5/0,WINSLOW 102 HZ PEMBINA 16-23-45-9,499189,A6EC,Twilight Drilling Ltd.,1,21 Jan 2021 10:30:00 PM,Drayton Valley,A172,Winslow Resources Inc.,,Drill To LD,2021-01-22,23045095,23045095,52.89430254,-115.1864222,3,1,2021.0
00/15-03-052-16W5/0,TOURMALINE HZ EDSON 15-3-52-16,498508,A6PR,Nabors Drilling Canada Limited,16,22 Jan 2021 03:45:00 AM,Drayton Valley,A573,Tourmaline Oil Corp.,,Set Surface,2021-01-22,3052165,3052165,53.46119944,-116.2620077,3,1,2021.0
00/14-20-053-13W5/0,VEI HZ CARROT 14-20-53-13,498989,A2EN,Ironhand Drilling Inc.,5,21 Jan 2021 09:00:00 PM,Drayton Valley,A6FW,Vermilion Energy Inc.,,Drill To LD,2021-01-22,20053135,20053135,53.59200094,-115.8689337,3,1,2021.0
00/01-31-061-18W5/0,CHEVRON HZ FOXCK 1-31-61-18,493786,0Z41,Ensign Drilling Inc.,770,21 Jan 2021 11:30:00 PM,St. Albert,0045,Chevron Canada Limited,,Drill To LD,2021-01-22,31061185,31061185,54.31951971,-116.6765861,3,1,2021.0
00/09-15-066-05W6/0,PARA HZ KARR 9-15-66-5,495227,A08C,Savanna Drilling Corp.,689,22 Jan 2021 03:16:00 PM,Grande Prairie,0AW4,Paramount Resources Ltd.,,Set Surface,2021-01-22,15066056,15066056,54.71259132,-118.654949,3,1,2021.0
03/14-21-070-23W4/0,DELTASTREAM CANAL 14-21-70-23,498997,0Y52,Precision Drilling Corporation,190,22 Jan 2021 05:00:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Resumption,2021-01-22,21070234,21070234,55.07485125,-113.4378554,3,1,2021.0
03/04-17-073-24W4/0,CNRL HZ SMITH 4-17-73-24,498891,A801,Stampede Drilling A Division Of Matrix Energy Technologi,12,21 Jan 2021 07:00:00 PM,St. Albert,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-22,17073244,17073244,55.32277942,-113.6476666,3,1,2021.0
00/04-15-074-25W4/0,DELTASTREAM MARTENH 4-15-74-25,498517,A0KC,Horizon Drilling Inc.,51,22 Jan 2021 01:00:00 AM,St. Albert,A6YA,Deltastream Energy Corporation,,Resumption,2021-01-22,15074254,15074254,55.41003719,-113.7502897,3,1,2021.0
00/04-27-074-25W4/0,HWX MARTENH 4-27-74-25,497523,A1TW,Bonanza Drilling Inc.,5,22 Jan 2021 12:45:00 PM,St. Albert,A8DL,Headwater Exploration Inc.,,Drill To LD,2021-01-22,27074254,27074254,55.43912494,-113.7502903,3,1,2021.0
00/09-32-075-11W6/0,CNRL HZ VALHALLA 9-32-75-11,498545,A0KC,Horizon Drilling Inc.,52,21 Jan 2021 07:15:00 PM,Grande Prairie,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-22,32075116,32075116,55.54135872,-119.6552771,3,1,2021.0
00/16-09-076-08W6/0,TOURMALINE HZ VALHALLA 16-9-76-8,498504,0Y52,Precision Drilling Corporation,541,22 Jan 2021 10:00:00 PM,Grande Prairie,A573,Tourmaline Oil Corp.,,Resumption,2021-01-22,9076086,9076086,55.57045863,-119.1640024,3,1,2021.0
00/01-03-077-06W5/0,SPL 16-33 HZ NIPISI 1-3-77-6,498522,0GE9,Tempco Drilling Company Inc.,7,21 Jan 2021 08:30:00 PM,St. Albert,A7GR,Spur Petroleum Ltd.,,Drill To LD,2021-01-22,3077065,3077065,55.64309206,-114.8293699,3,1,2021.0
AB/13-07-093-09W4/0,SYNCRUDE 104N01 13-7-93-9,497111,0Y80,Boart Longyear Canada,47,22 Jan 2021 03:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-22,7093094,7093094,57.05350282,-111.4277301,3,1,2021.0
AB/02-13-093-10W4/0,SYNCRUDE 098N01 2-13-93-10,497095,A1YG,Big Country Drilling Ltd.,10,22 Jan 2021 02:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-22,13093104,13093104,57.0681388,-111.4545484,3,1,2021.0
AA/08-13-093-10W4/0,SYNCRUDE 092N01 8-13-93-10,497089,0Y80,Boart Longyear Canada,41,21 Jan 2021 10:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-22,13093104,13093104,57.0681388,-111.4545484,3,1,2021.0
03/04-29-034-07W4/0,TAC 7-19 HZ 103 PROVOST 4-29-34-7,498618,0GE9,Tempco Drilling Company Inc.,5,31 Dec 2020 09:00:00 PM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2021-01-01,29034074,29034074,51.94736273,-110.9500888,53,1,2021.0
02/13-25-034-10W4/0,TAC 16-24 HZ 102 PROVOST 13-25-34-10,498884,0GE9,Tempco Drilling Company Inc.,9,01 Jan 2021 03:30:00 AM,Wainwright,A5TT,Tamarack Acquisition Corp.,,Drill To LD,2021-01-01,25034104,25034104,51.94742208,-111.2809024,53,1,2021.0
00/14-22-044-14W5/0,TOURMALINE HZ BRAZR 14-22-44-14,498725,0Z41,Ensign Drilling Inc.,T038,01 Jan 2021 03:30:00 AM,Drayton Valley,A573,Tourmaline Oil Corp.,,Set Surface,2021-01-01,22044145,22044145,52.80700666,-115.9358437,53,1,2021.0
02/10-30-059-25W5/0,TOURMALINE HZ 102 LELAND 10-30-59-25,498839,0Y52,Precision Drilling Corporation,463,01 Jan 2021 03:15:00 PM,Drayton Valley,A573,Tourmaline Oil Corp.,,Set Surface,2021-01-01,30059255,30059255,54.13046421,-117.7262527,53,1,2021.0
00/02-15-070-08W6/0,NUVISTA 100 HZ D ELM 2-15-70-8,498627,A6PR,Nabors Drilling Canada Limited,79E,01 Jan 2021 10:00:00 AM,Grande Prairie,A0A7,NuVista Energy Ltd.,,Resumption,2021-01-01,15070086,15070086,55.06156831,-119.1196004,53,1,2021.0
02/03-26-076-07W5/0,TAC 15-24 HZ 102 NIPISI 3-26-76-7,499152,A2CL,Komat Drilling Ltd.,3,01 Jan 2021 02:30:00 AM,St. Albert,A5TT,Tamarack Acquisition Corp.,,Set Surface,2021-01-01,26076075,26076075,55.61394176,-114.9587857,53,1,2021.0
02/03-15-095-06W4/0,SUNCOR P131P6 FIREBAG 3-15-95-6,497858,A6PR,Nabors Drilling Canada Limited,102,31 Dec 2020 12:00:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2021-01-01,15095064,15095064,57.24275071,-110.8735294,53,1,2021.0
00/06-15-095-06W4/0,SUNCOR P131P7 FIREBAG 6-15-95-6,497859,A6PR,Nabors Drilling Canada Limited,102,01 Jan 2021 08:00:00 AM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2021-01-01,15095064,15095064,57.24275071,-110.8735294,53,1,2021.0
02/06-15-095-06W4/0,SUNCOR P131P8 FIREBAG 6-15-95-6,497860,A6PR,Nabors Drilling Canada Limited,102,01 Jan 2021 03:45:00 PM,Bonnyville,0054,Suncor Energy Inc.,,Set Surface,2021-01-01,15095064,15095064,57.24275071,-110.8735294,53,1,2021.0
02/14-11-038-08W5/0,YANGARRA HZ 102 FERRIER 14-11-38-8,499214,A801,Stampede Drilling A Division Of Matrix Energy Technologi,5,29 Jan 2021 12:00:00 AM,Red Deer,0LN7,Yangarra Resources Corp.,,Drill To LD,2021-01-29,11038085,11038085,52.25354596,-115.0253763,4,1,2021.0
02/13-34-061-26W4/0,RHE 100 WESTLOCK 13-34-61-26,499196,A1TW,Bonanza Drilling Inc.,4,28 Jan 2021 08:30:00 PM,St. Albert,A6W2,Rolling Hills Energy Ltd.,,Drill To LD,2021-01-29,34061264,34061264,54.31939142,-113.8005715,4,1,2021.0
00/05-11-061-04W6/0,TOURMALINE HZ KAKWA 5-11-61-4,499014,0Y52,Precision Drilling Corporation,531,29 Jan 2021 02:00:00 PM,Grande Prairie,A573,Tourmaline Oil Corp.,,Drill To LD,2021-01-29,11061046,11061046,54.26134727,-118.47513,4,1,2021.0
03/07-17-062-07W4/0,CNRL 7B HZ SUGDEN 7-17-62-7,498834,0Y52,Precision Drilling Corporation,300,28 Jan 2021 11:00:00 PM,Bonnyville,0HE9,Canadian Natural Resources Limited,,Drill To LD,2021-01-29,17062074,17062074,54.36256758,-111.0052636,4,1,2021.0
AA/13-16-066-03W4/0,IMP S02-OB02 LEMING 13-16-66-3,498817,A08C,Savanna Drilling Corp.,447,29 Jan 2021 12:45:00 AM,Bonnyville,0007,Imperial Oil Resources Limited,,Set Surface,2021-01-29,16066034,16066034,54.7115663,-110.3841886,4,1,2021.0
02/05-23-071-08W6/0,PIPE 102 HZ WEMBLEY 5-23-71-8,499257,0Y52,Precision Drilling Corporation,524,28 Jan 2021 07:30:00 PM,Grande Prairie,A82B,Pipestone Energy Corp.,,Drill To LD,2021-01-29,23071086,23071086,55.16331691,-119.1026713,4,1,2021.0
00/09-26-074-25W4/0,HWX MARTENH 9-26-74-25,498850,A08C,Savanna Drilling Corp.,437,29 Jan 2021 08:48:00 AM,St. Albert,A8DL,Headwater Exploration Inc.,,Drill To LD,2021-01-29,26074254,26074254,55.43911772,-113.7246581,4,1,2021.0
AA/11-20-093-09W4/0,SYNCRUDE 069N01 11-20-93-9,497180,0Y80,Boart Longyear Canada,32,29 Jan 2021 05:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-29,20093094,20093094,57.08259388,-111.4009027,4,1,2021.0
AA/03-33-093-09W4/0,SYNCRUDE 4031N01 3-33-93-9,497080,0Y80,Boart Longyear Canada,37,28 Jan 2021 10:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-29,33093094,33093094,57.11167682,-111.3740772,4,1,2021.0
AC/07-01-093-10W4/0,SYNCRUDE 143N01 7-1-93-10,497159,0Y80,Boart Longyear Canada,41,29 Jan 2021 02:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-29,1093104,1093104,57.03904067,-111.4545635,4,1,2021.0
AB/09-12-093-10W4/0,SYNCRUDE 109N01 9-12-93-10,497116,0Y80,Boart Longyear Canada,41,28 Jan 2021 06:30:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-29,12093104,12093104,57.05349944,-111.454556,4,1,2021.0
AB/09-14-093-10W4/0,SYNCRUDE 084N01 9-14-93-10,497082,0Y80,Boart Longyear Canada,47,29 Jan 2021 11:00:00 AM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-29,14093104,14093104,57.06813866,-111.4813998,4,1,2021.0
00/14-36-034-03W4/0,RHE 100 PROVOST 14-36-34-3,492483,0GE9,Tempco Drilling Company Inc.,6,19 Jan 2021 08:30:00 PM,Wainwright,A6W2,Rolling Hills Energy Ltd.,,Drill To LD,2021-01-20,36034034,36034034,51.96171461,-110.2885159,3,1,2021.0
02/15-32-036-03W4/0,SURGE ENERGY 102  PROVOST 15-32-36-3,499243,A8AF,Hertz & Paluck Energy Services Inc.,1,19 Jan 2021 06:15:00 AM,Wainwright,0YK4,Surge Energy Inc.,,Set Surface,2021-01-20,32036034,32036034,52.13567452,-110.3860374,3,1,2021.0
03/15-32-036-03W4/0,SURGE ENERGY 103 PROVOST 15-32-36-3,499244,A8AF,Hertz & Paluck Energy Services Inc.,1,19 Jan 2021 06:30:00 PM,Wainwright,0YK4,Surge Energy Inc.,,Set Surface,2021-01-20,32036034,32036034,52.13567452,-110.3860374,3,1,2021.0
00/02-29-042-10W5/0,TQN FERRIER 2-29-42-10,499144,0Y52,Precision Drilling Corporation,225,19 Jan 2021 05:00:00 PM,Red Deer,A2TG,TAQA North Ltd.,,Drill To LD,2021-01-20,29042105,29042105,52.64686152,-115.3929661,3,1,2021.0
02/02-32-043-08W5/0,OBE HZ 102 WILLGR 2-32-43-8,499044,A6PR,Nabors Drilling Canada Limited,26,20 Jan 2021 01:10:00 PM,Red Deer,0BP8,Obsidian Energy Ltd.,,Drill To LD,2021-01-20,32043085,32043085,52.74942197,-115.1135751,3,1,2021.0
00/01-33-044-07W4/0,SURGE ENERGY HZ WAINWR 1-33-44-7,496423,A77K,Star Valley Drilling Ltd.,102,19 Jan 2021 08:30:00 AM,Wainwright,0YK4,Surge Energy Inc.,,Drill To LD,2021-01-20,33044074,33044074,52.8360007,-110.9473444,3,1,2021.0
02/13-21-070-23W4/0,DELTASTREAM CANAL 13-21-70-23,498994,A2CL,Komat Drilling Ltd.,3,20 Jan 2021 11:00:00 AM,St. Albert,A6YA,Deltastream Energy Corporation,,Set Surface,2021-01-20,21070234,21070234,55.07485125,-113.4378554,3,1,2021.0
02/14-21-070-23W4/0,DELTASTREAM CANAL 14-21-70-23,498995,A2CL,Komat Drilling Ltd.,3,19 Jan 2021 06:00:00 PM,St. Albert,A6YA,Deltastream Energy Corporation,,Set Surface,2021-01-20,21070234,21070234,55.07485125,-113.4378554,3,1,2021.0
02/04-15-070-08W6/0,NUVISTA 102 HZ D ELM 4-15-70-8,498628,A6PR,Nabors Drilling Canada Limited,79E,19 Jan 2021 08:00:00 PM,Grande Prairie,A0A7,NuVista Energy Ltd.,,Resumption,2021-01-20,15070086,15070086,55.06156831,-119.1196004,3,1,2021.0
03/04-12-077-05W4/0,MEG DE7P HARDY 4-12-77-5,490956,0Y55,Akita Drilling Ltd.,25,20 Jan 2021 04:15:00 AM,Bonnyville,0Z9C,MEG Energy Corp.,,Resumption,2021-01-20,12077054,12077054,55.65714511,-110.6268493,3,1,2021.0
00/04-31-078-12W6/0,BIR 14-6 HZ PCOUPE 4-31-78-12,499068,0Z41,Ensign Drilling Inc.,137,20 Jan 2021 03:31:00 AM,Grande Prairie,A12R,Birchcliff Energy Ltd.,,Resumption,2021-01-20,31078126,31078126,55.80311365,-119.836321,3,1,2021.0
00/14-20-082-13W6/0,GLENOGLE HZ DOE 14-20-82-13,496818,0Y52,Precision Drilling Corporation,182,20 Jan 2021 02:00:00 AM,Grande Prairie,A52E,Glenogle Energy Inc.,,Drill To LD,2021-01-20,20082136,20082136,56.12338165,-119.9841336,3,1,2021.0
AB/09-07-093-09W4/0,SYNCRUDE 114N01 9-7-93-9,497121,0Y80,Boart Longyear Canada,47,20 Jan 2021 02:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-20,7093094,7093094,57.05350282,-111.4277301,3,1,2021.0
AB/12-07-093-09W4/0,SYNCRUDE 112N01 12-7-93-9,497119,0Y80,Boart Longyear Canada,47,19 Jan 2021 11:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-20,7093094,7093094,57.05350282,-111.4277301,3,1,2021.0
AA/09-13-093-10W4/0,SYNCRUDE 085N01 9-13-93-10,497083,0Y80,Boart Longyear Canada,41,19 Jan 2021 10:00:00 PM,Bonnyville,0362,Syncrude Canada Ltd.,,Drill To LD,2021-01-20,13093104,13093104,57.0681388,-111.4545484,3,1,2021.0
